timestamps,ax,ay,az
1525746009952390.0,-1.4470209548263038,-4.358781775575694,0.0058920480963825595
1525746009958167.0,-1.5322240181386377,-4.348371360501759,0.006740954030238389
1525746009963469.0,-1.6098211735567567,-4.338583686358512,0.007397888035272089
1525746009968806.0,-1.6875640113270167,-4.329111619409913,0.007938130371688714
1525746009974125.0,-1.7644069952916577,-4.31937837895637,0.008350397498755898
1525746009979457.0,-1.8410046952630235,-4.309875098930393,0.008634208977085774
1525746009985339.0,-1.9247779714227653,-4.299214173356486,0.008789432228937981
1525746009990950.0,-2.0041981273863985,-4.289369579896924,0.008781841227580356
1525746009996313.0,-2.079304814135116,-4.279524070523774,0.008626880640679244
1525746010001789.0,-2.1556138866514027,-4.269974219756002,0.008317125717974824
1525746010007094.0,-2.2286728264453264,-4.260211764985052,0.007866569709986537
1525746010012431.0,-2.3018597129423806,-4.250981640825308,0.007262151777343248
1525746010017740.0,-2.373690501052661,-4.241167247529477,0.006505646817376394
1525746010023096.0,-2.445670990284268,-4.2315885416268655,0.0055817576826335345
1525746010028391.0,-2.5161546019663716,-4.222092031797946,0.0045071555674184504
1525746010033692.0,-2.586110134320808,-4.212678545228992,0.0032700886928270826
1525746010039019.0,-2.655619895715981,-4.20304163918049,0.0018619221336349714
1525746010044369.0,-2.724862474168678,-4.193573249530177,0.00027917648862748625
1525746010049692.0,-2.792857449504638,-4.18385744088787,-0.0014653702134008418
1525746010055055.8,-2.860855719318349,-4.174380232725138,-0.003396322797913269
1525746010060347.0,-2.927024078725808,-4.164752111401919,-0.005472622620134148
1525746010065704.0,-2.993196846662495,-4.154908399410135,-0.007749524092226334
1525746010071034.0,-3.0584062870060507,-4.145285454324025,-0.010191046978196387
1525746010076342.0,-3.1224491281825926,-4.135513240487025,-0.012797029398482956
1525746010081667.0,-3.185961651390968,-4.125756345157914,-0.015587906099910388
1525746010087072.0,-3.249565922161874,-4.115779231059526,-0.01860294720245835
1525746010092524.0,-3.3131178130854226,-4.105997594842692,-0.0218326103038408
1525746010097865.0,-3.3739769711189185,-4.095697698645061,-0.025173946922723497
1525746010103198.0,-3.4343800710333645,-4.085959852641811,-0.028691444294647695
1525746010108568.0,-3.493842223553737,-4.075526753313853,-0.032407715409749384
1525746010113893.0,-3.552334189723674,-4.065604256039101,-0.036273087688317364
1525746010119221.0,-3.609555398240176,-4.055147341699982,-0.040310900082079486
1525746010124596.0,-3.6666984295412512,-4.044911612784636,-0.044563660961204614
1525746010129997.0,-3.7228331909199945,-4.034179667365248,-0.04900917075536184
1525746010135516.0,-3.779521938142925,-4.023486386614639,-0.053736759939337235
1525746010140929.0,-3.8337372781040755,-4.012497031473659,-0.058543090723159934
1525746010146558.0,-3.8894184658417994,-4.0013601565358465,-0.06372850396448639
1525746010151902.0,-3.940962651307016,-3.9903776690504187,-0.06881444955514297
1525746010157266.0,-3.9916407818755917,-3.9792143776555258,-0.07408008274445085
1525746010162644.0,-4.041568136651356,-3.968068945195905,-0.07952189473987828
1525746010168052.0,-4.090550263122744,-3.9565929709679253,-0.08514858736082029
1525746010173778.0,-4.141333470328763,-3.944421188059661,-0.09127828826974672
1525746010179103.0,-4.187300888736689,-3.9328223391142583,-0.09712416672411614
1525746010184393.0,-4.232296236513994,-3.9215477577758016,-0.103080717446945
1525746010189707.0,-4.275643510520676,-3.9094044786144395,-0.10918456237852338
1525746010195053.0,-4.318772967658044,-3.897644021817003,-0.1154748239365275
1525746010200348.0,-4.359700093801193,-3.885257819426065,-0.12181363873189405
1525746010205664.0,-4.400194916551835,-3.87316642602759,-0.12831395957099254
1525746010210973.0,-4.438932345288315,-3.860464007715998,-0.13490558636809133
1525746010216317.0,-4.477151091791415,-3.847883419896003,-0.14166439892327934
1525746010221678.0,-4.513870866474924,-3.834752849530795,-0.14853833095701868
1525746010227080.0,-4.5500133738029565,-3.821687894911873,-0.15557916189703816
1525746010232393.0,-4.583814936522411,-3.8082444368269237,-0.1625796702730007
1525746010237704.0,-4.616872424114787,-3.795063577650567,-0.1696813692333372
1525746010243041.0,-4.64821263994023,-3.7811438626148157,-0.17687532632888364
1525746010248329.0,-4.678156410751421,-3.767312398753588,-0.18408058803190328
1525746010253647.8,-4.706974656660365,-3.7532306167176652,-0.19139414775277688
1525746010258970.0,-4.73449027799072,-3.73896331807282,-0.1987713886200808
1525746010264407.0,-4.761073211238017,-3.724078019895625,-0.2063530887476374
1525746010269775.0,-4.78603301336275,-3.709270497214828,-0.21388672784275167
1525746010275301.0,-4.810334776921741,-3.6938692632768686,-0.22168193965129232
1525746010280799.0,-4.832452913134189,-3.67790264030014,-0.22943920204101897
1525746010286125.0,-4.852959191012312,-3.6626307706095758,-0.2369966840196285
1525746010291257.0,-4.870791369593662,-3.647293958427056,-0.24425952374526072
1525746010296536.0,-4.8881315638798855,-3.63161931440079,-0.2517511223364283
1525746010301875.0,-4.90382231974159,-3.6152798626049463,-0.2593004507883136
1525746010307475.0,-4.919070320991588,-3.5982135912387774,-0.26722220602443153
1525746010312874.0,-4.931594522875512,-3.5810989824245363,-0.2747998753040127
1525746010318424.0,-4.943374912044285,-3.563675446580838,-0.28258179117740667
1525746010323921.0,-4.952724603085575,-3.54571038280134,-0.29020345879124476
1525746010329199.0,-4.9607518965712725,-3.528682789015824,-0.2975029363165713
1525746010334474.0,-4.966478749922458,-3.5109217826206947,-0.3046912115835717
1525746010339770.0,-4.970919674227052,-3.4930784686274765,-0.31185215325145865
1525746010345198.0,-4.973734380713474,-3.4745202223462677,-0.3191018229254081
1525746010350546.0,-4.974876909772899,-3.4560385692250737,-0.3261525569276002
1525746010355817.0,-4.974182364082813,-3.4374770685211624,-0.3329884218752203
1525746010361069.0,-4.972045593814011,-3.4188942270946896,-0.3397027560881343
1525746010366405.0,-4.968059897853885,-3.399700330226043,-0.3463947561968448
1525746010371714.0,-4.962041572702216,-3.380143139052374,-0.35289692320399346
1525746010377255.0,-4.9543171768173435,-3.359760119747342,-0.3595608200917991
1525746010382809.0,-4.944244565700869,-3.3387941265802734,-0.3660438521179221
1525746010388123.0,-4.933110748438867,-3.3187073392605835,-0.3721042103553359
1525746010393602.0,-4.919415227644623,-3.2975244559922996,-0.3781461917125734
1525746010398909.0,-4.904768602098174,-3.277068177664534,-0.38384871168829077
1525746010404341.0,-4.887227624462792,-3.2554465454297508,-0.38943489065155945
1525746010409712.2,-4.868650897979612,-3.2342639713972727,-0.3948035623213041
1525746010415024.2,-4.847687132203729,-3.2125948097969537,-0.39984153756968244
1525746010420359.0,-4.825486630590245,-3.1910942253763865,-0.4047385209030653
1525746010425853.0,-4.799795924844755,-3.1681584013608246,-0.40946718877438976
1525746010431261.0,-4.773266930754153,-3.1458361181073604,-0.4139335340144989
1525746010436650.0,-4.744116835265651,-3.122867573846019,-0.4180617977082952
1525746010441937.0,-4.714046691551697,-3.100407680772277,-0.4218918735868639
1525746010447421.0,-4.680617327882446,-3.076729782103117,-0.42556538742422434
1525746010452782.0,-4.646167371317004,-3.0535106736609965,-0.4288919009873722
1525746010458149.0,-4.609393014865608,-3.029849622820998,-0.4319037234124384
1525746010463465.0,-4.57132908543508,-3.006416468283543,-0.43462221611849733
1525746010469067.0,-4.528857366628512,-2.9813446052248636,-0.4371380044346231
1525746010474432.0,-4.485921796876297,-2.956984006509748,-0.4392033836831495
1525746010479883.0,-4.440568702782211,-2.9322443684992527,-0.4410020894796166
1525746010485198.0,-4.394027968873262,-2.9077145832644113,-0.4423945529416714
1525746010490477.0,-4.34605568721287,-2.8833023109738276,-0.44346958772406364
1525746010495790.0,-4.29561993410388,-2.858428634247247,-0.4441942956198349
1525746010501179.0,-4.2428301874104015,-2.833279625781001,-0.4446156898872434
1525746010506623.0,-4.186716243702424,-2.80721693669813,-0.4445968171662697
1525746010512046.0,-4.129398652436338,-2.7815183921517903,-0.4442702110872153
1525746010517344.0,-4.070673687251468,-2.7557645687240813,-0.4435014046248948
1525746010522626.0,-4.0107600796143705,-2.7303293812546623,-0.44243095037987407
1525746010528565.0,-3.9405021802217384,-2.701137958786661,-0.44072280487643956
1525746010533482.0,-3.8807090986230945,-2.6770275763815476,-0.4389673065197389
1525746010541445.0,-3.780222273723238,-2.637631277903417,-0.4354120886927411
1525746010546906.0,-3.708499974135583,-2.610242616316666,-0.4324306381270432
1525746010552206.0,-3.63720879768978,-2.58372700715125,-0.42916649835592735
1525746010557579.0,-3.562667534685614,-2.5565023275199,-0.42541204509397085
1525746010563150.0,-3.4835901379049723,-2.5283558561862276,-0.42111389010744205
1525746010568470.0,-3.4057210742145836,-2.501071714426896,-0.4165417311683187
1525746010573889.0,-3.324818146953207,-2.473442904951957,-0.41150391721601115
1525746010579202.0,-3.243139268402473,-2.4459076190690343,-0.4060892591669418
1525746010584530.0,-3.159791724162721,-2.418526670662795,-0.40029486349189825
1525746010589889.0,-3.0735427012369563,-2.3904824141578214,-0.3939729765494316
1525746010595276.0,-2.9851657080584584,-2.3623807090850333,-0.38720883707073644
1525746010600582.0,-2.896226896369966,-2.3345718665476682,-0.380112867648749
1525746010606055.0,-2.802653301401726,-2.3058317462500915,-0.3723580943001973
1525746010611327.0,-2.7106120913328304,-2.2779821474331237,-0.36444583969741545
1525746010616673.0,-2.6156209822980374,-2.2497573838372737,-0.3560113213345773
1525746010621972.0,-2.519670525257796,-2.221664975341838,-0.3472195718255148
1525746010627267.0,-2.4219224240314956,-2.193375530996204,-0.33799054742586226
1525746010632579.0,-2.322356929690045,-2.165096904459601,-0.328335827842254
1525746010637919.0,-2.2204371485837764,-2.136464406678435,-0.31818409480195237
1525746010643243.0,-2.1172836432195004,-2.107962245228209,-0.3076563639476493
1525746010648536.0,-2.0130570022687135,-2.0794955687854806,-0.296764146414498
1525746010654145.0,-1.9010624690978526,-2.0494671859052676,-0.28479444740233245
1525746010659396.0,-1.7944049613044848,-2.0210163065476294,-0.2731378459754589
1525746010664707.0,-1.6852836834611036,-1.9925158145593413,-0.2609782750149209
1525746010670108.0,-1.572533186547119,-1.963175991771666,-0.24815661398475616
1525746010675480.0,-1.4591577341511295,-1.9342606143280772,-0.23503249822265357
1525746010681005.0,-1.3408735173251896,-1.904225346004344,-0.22108430654860725
1525746010686832.2,-1.2146717071938882,-1.8726878595177348,-0.2059422578288866
1525746010692162.0,-1.0978305807524347,-1.8438027736382423,-0.19168192632496872
1525746010697529.0,-0.9789315923036497,-1.8147674683156108,-0.17694823401029744
1525746010702823.0,-0.8603961071214707,-1.7860527886374657,-0.16204022253644468
1525746010708131.0,-0.740439968789661,-1.7573746123420215,-0.14674461976761966
1525746010713423.8,-0.6196874049078044,-1.7287325953339328,-0.131137974841413
1525746010718692.0,-0.4984244776583815,-1.700167485347266,-0.11526099163546182
1525746010723974.0,-0.3758734191344224,-1.6716620025445301,-0.09901994429565189
1525746010729383.0,-0.24936750803945149,-1.6424241371619333,-0.08204957506270577
1525746010734744.0,-0.12305890066669452,-1.6135424105296305,-0.06490974476689207
1525746010740200.0,0.006391735839314149,-1.584151707850435,-0.04714360844073643
1525746010745480.0,0.13247947976836022,-1.555908514196281,-0.029659024175857456
1525746010750969.0,0.26432846079751504,-1.5263361395569943,-0.011175527447323766
1525746010756394.0,0.3954125752028737,-1.497422848420708,0.0073793273261039795
1525746010761813.0,0.5269438020028319,-1.4683671354471346,0.02618452984074968
1525746010767204.0,0.6584657290014365,-1.439758790119381,0.04515403396634931
1525746010772489.0,0.7878183416188889,-1.4115855186765813,0.0639810468355347
1525746010777885.0,0.9204185593763489,-1.3830475663802286,0.08343669675603534
1525746010783433.0,1.0571222440045367,-1.353722585094502,0.10366215508004584
1525746010788774.0,1.1891237472497298,-1.3256706011481654,0.12334252634763085
1525746010794092.0,1.3207405478137815,-1.2977474808044638,0.14311354554084366
1525746010799472.2,1.45420604076757,-1.2697099140403194,0.16329926007921933
1525746010804809.0,1.5865945229240652,-1.241890658040726,0.18346290196479392
1525746010810191.0,1.7203433941735777,-1.2140855962403265,0.20395908317933562
1525746010815576.0,1.8540098821413789,-1.1862698864510368,0.22457520324242036
1525746010820889.0,1.98584376796306,-1.1589732725494022,0.24502635193998804
1525746010826266.0,2.1191937523016557,-1.131516432448772,0.26582570514290516
1525746010831584.0,2.2508473170733168,-1.1044788504057517,0.2864692073449078
1525746010836975.0,2.3840529457405077,-1.077226622514668,0.30746085167253495
1525746010842389.0,2.5175018957827713,-1.0500194218301857,0.3285895491888394
1525746010847779.0,2.650097083574204,-1.0231459061721522,0.3496717189961484
1525746010853128.0,2.7808424283885134,-0.9964982838066586,0.3705546402902787
1525746010858482.0,2.9115332825937505,-0.9701218066225227,0.3914977257868598
1525746010863844.0,3.041453483455994,-0.9437601848907395,0.4123987373346617
1525746010869225.0,3.1714765012048383,-0.9175831363229587,0.43337438279744545
1525746010874685.0,3.302319791827764,-0.8911181492651359,0.45455112384049956
1525746010880059.0,3.430576318538023,-0.8653408903676133,0.47535504949487734
1525746010885455.8,3.5581594311634834,-0.8395660765820114,0.4961033672498575
1525746010890873.0,3.6856056183549217,-0.8139770924678743,0.5168604269909695
1525746010896418.0,3.8145555232314066,-0.7879045564662165,0.5379048206483473
1525746010901961.0,3.942701970587432,-0.7621478088335687,0.558834142805307
1525746010907402.0,4.06694959942744,-0.7370162594096936,0.5791505019106529
1525746010912660.0,4.185811662688531,-0.7129412926079398,0.5985942549445008
1525746010918102.0,4.307679576427285,-0.6882745368881729,0.6185267615615028
1525746010923579.0,4.428784667517851,-0.6636618174119622,0.6383290182483672
1525746010928988.0,4.547009942420556,-0.6395994149898996,0.6576425156405259
1525746010934343.0,4.6624939489219495,-0.6159992336121296,0.6764851629183203
1525746010939714.0,4.777148332721671,-0.5926194164575747,0.6951516359653692
1525746010945063.0,4.888937581669359,-0.5694784530438275,0.7133231511615392
1525746010950418.0,4.9998991602327365,-0.546637828685238,0.7312976383857162
1525746010955751.0,5.107991599350096,-0.5240609330709027,0.7487587217578073
1525746010961116.0,5.215565768427212,-0.5016622467193047,0.7660578244224296
